SessionToken,Datestamp,Details
a7634b10c73211d948b62a4cf0faa82d,2023-02-23T22:16:27Z,Session started
a7634b10c73211d948b62a4cf0faa82d,2023-02-23T22:16:27Z,User on tabHome
a7634b10c73211d948b62a4cf0faa82d,2023-02-23T22:16:28Z,User on tabChangelog
5b07eebf256015ce5df276f8d76f32b8,2023-02-23T22:16:41Z,Session Ended
ac12e4fd28e2ab40636a54a90fa4d447,2023-02-23T22:16:51Z,Session started
ac12e4fd28e2ab40636a54a90fa4d447,2023-02-23T22:16:51Z,User on tabHome
42b5eaf671ef306414135745d0682b9b,2023-02-23T22:17:01Z,Session Ended
b634a0afba81fb458ea45e7f327a061a,2023-02-23T22:17:36Z,Session started
b634a0afba81fb458ea45e7f327a061a,2023-02-23T22:17:36Z,User on tabHome
ac12e4fd28e2ab40636a54a90fa4d447,2023-02-23T22:20:23Z,Session Ended
6441a90063518d0002c1803015c8f1b3,2023-02-23T22:21:58Z,Session started
6441a90063518d0002c1803015c8f1b3,2023-02-23T22:21:58Z,User on tabHome
a7634b10c73211d948b62a4cf0faa82d,2023-02-23T22:23:39Z,Session Ended
67036bd30a527324dd39fa6f61cc5f3d,2023-02-23T22:25:47Z,Session started
67036bd30a527324dd39fa6f61cc5f3d,2023-02-23T22:25:47Z,User on tabHome
67036bd30a527324dd39fa6f61cc5f3d,2023-02-23T22:26:07Z,Session Ended
0a12fa20ee0c96200c017202a8bd92c9,2023-02-23T22:45:13Z,Session Ended
cefdb794ed750ce8eb5168ef703417df,2023-02-23T22:57:21Z,Session Ended
6e8e3807b7e86811d80ecaf905695884,2023-02-23T23:24:00Z,Session started
6e8e3807b7e86811d80ecaf905695884,2023-02-23T23:24:00Z,User on tabHome
b634a0afba81fb458ea45e7f327a061a,2023-02-23T23:24:21Z,Session Ended
6e8e3807b7e86811d80ecaf905695884,2023-02-23T23:28:49Z,Session Ended
6441a90063518d0002c1803015c8f1b3,2023-02-24T03:03:55Z,Session Ended
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:16:15Z,Session started
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:16:15Z,User on tabHome
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:16:23Z,User on tabChangelog
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:17:57Z,User on tabClientCount
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:18:15Z,User on tabLocalSettings
c10e3033770988cb70f9c8b2a606cca0,2023-02-24T06:20:41Z,Session Ended
1a7ccc7594243000957ca155f7641396,2023-02-24T06:21:13Z,Session started
1a7ccc7594243000957ca155f7641396,2023-02-24T06:21:13Z,User on tabHome
1a7ccc7594243000957ca155f7641396,2023-02-24T06:21:39Z,Session Ended
43e8289c6f0b09d07a13f95575e68fc0,2023-02-24T11:44:31Z,Session started
43e8289c6f0b09d07a13f95575e68fc0,2023-02-24T11:44:31Z,User on tabHome
43e8289c6f0b09d07a13f95575e68fc0,2023-02-24T11:44:44Z,User on tabChangelog
43e8289c6f0b09d07a13f95575e68fc0,2023-02-24T12:30:50Z,Session Ended
c13a67303c5f5332dfe6bcdbd4c11860,2023-02-24T13:11:39Z,Session started
c13a67303c5f5332dfe6bcdbd4c11860,2023-02-24T13:11:39Z,User on tabHome
c13a67303c5f5332dfe6bcdbd4c11860,2023-02-24T13:27:11Z,Session Ended
0249205ba56bc23e727aec7d740d15b6,2023-02-24T13:33:07Z,Session started
0249205ba56bc23e727aec7d740d15b6,2023-02-24T13:33:07Z,User on tabHome
0249205ba56bc23e727aec7d740d15b6,2023-02-24T13:33:08Z,User on tabUpload
0249205ba56bc23e727aec7d740d15b6,2023-02-24T13:33:32Z,Unsuccessful upload - not structurally valid
86ba26ba01200bf34ac0de27192eb419,2023-02-24T13:33:34Z,Session started
86ba26ba01200bf34ac0de27192eb419,2023-02-24T13:33:34Z,User on tabHome
0249205ba56bc23e727aec7d740d15b6,2023-02-24T13:33:37Z,Downloaded File Structure Analysis Report
86ba26ba01200bf34ac0de27192eb419,2023-02-24T13:41:26Z,Session Ended
1e2d131adbdc9ae123da34a6ba0c0786,2023-02-24T13:43:01Z,Session started
1e2d131adbdc9ae123da34a6ba0c0786,2023-02-24T13:43:01Z,User on tabHome
1e2d131adbdc9ae123da34a6ba0c0786,2023-02-24T13:43:06Z,User on tabChangelog
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:02:23Z,Session started
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:02:23Z,User on tabHome
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:02:26Z,User on tabChangelog
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:03:19Z,User on tabPDDE
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:03:23Z,User on tabHome
9d9a042fa7fc5aff353e1b8f5dd08284,2023-02-24T14:03:43Z,Session Ended
35c4d12b62a6f9f80a1b64b88b4e2860,2023-02-24T14:05:55Z,Session started
35c4d12b62a6f9f80a1b64b88b4e2860,2023-02-24T14:05:55Z,User on tabHome
35c4d12b62a6f9f80a1b64b88b4e2860,2023-02-24T14:05:58Z,User on tabChangelog
35c4d12b62a6f9f80a1b64b88b4e2860,2023-02-24T14:06:50Z,Session Ended
1e2d131adbdc9ae123da34a6ba0c0786,2023-02-24T14:08:34Z,Session Ended
af7689b5c64503b1ee8f1e09733d610f,2023-02-24T14:29:14Z,Session started
af7689b5c64503b1ee8f1e09733d610f,2023-02-24T14:29:14Z,User on tabHome
af7689b5c64503b1ee8f1e09733d610f,2023-02-24T14:29:36Z,Session Ended
f37e848a3d0b5a9092de4ff54f164866,2023-02-24T14:30:50Z,Session started
f37e848a3d0b5a9092de4ff54f164866,2023-02-24T14:30:50Z,User on tabHome
f37e848a3d0b5a9092de4ff54f164866,2023-02-24T14:31:34Z,User on tabChangelog
f37e848a3d0b5a9092de4ff54f164866,2023-02-24T14:33:19Z,Session Ended
b2646d81262f5c1dc85b4009370875f4,2023-02-24T15:03:26Z,Session started
b2646d81262f5c1dc85b4009370875f4,2023-02-24T15:03:26Z,User on tabHome
0249205ba56bc23e727aec7d740d15b6,2023-02-24T15:42:17Z,Successful upload
0249205ba56bc23e727aec7d740d15b6,2023-02-24T15:42:17Z,Session Ended
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:42:18Z,Session started
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:42:18Z,User on tabHome
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:42:20Z,User on tabUpload
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:42:47Z,Successful upload
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:42:55Z,Downloaded File Structure Analysis Report
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:54:20Z,User on tabClientCount
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:54:42Z,User on tabPDDE
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:54:48Z,User on tabDQSystem
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:54:52Z,User on tabDQOrg
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:55:07Z,User on tabDQSystem
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T15:55:35Z,Downloaded System-level DQ Report
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:26:06Z,Session started
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:26:06Z,User on tabHome
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:40:11Z,User on tabUpload
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:41:11Z,Unsuccessful upload - not structurally valid
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:41:50Z,Downloaded File Structure Analysis Report
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T16:42:03Z,Session started
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T16:42:03Z,User on tabHome
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T16:42:06Z,User on tabUpload
6fc83c13a1e945b33f461c6cb29da62b,2023-02-24T16:42:17Z,Session Ended
de9727db45328d4661aff931ebeed8ab,2023-02-24T16:42:30Z,Session started
de9727db45328d4661aff931ebeed8ab,2023-02-24T16:42:30Z,User on tabHome
de9727db45328d4661aff931ebeed8ab,2023-02-24T16:42:48Z,Session Ended
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T16:43:10Z,Unsuccessful upload - not structurally valid
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T16:43:29Z,Downloaded File Structure Analysis Report
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:48:54Z,Session started
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:48:54Z,User on tabHome
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:48:55Z,User on tabUpload
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:49:06Z,Unsuccessful upload - not structurally valid
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:49:50Z,Downloaded File Structure Analysis Report
8ce7f50bc73e57dc92a32db4323be4d9,2023-02-24T16:51:13Z,Session started
8ce7f50bc73e57dc92a32db4323be4d9,2023-02-24T16:51:13Z,User on tabHome
8ce7f50bc73e57dc92a32db4323be4d9,2023-02-24T16:51:18Z,User on tabUpload
8ce7f50bc73e57dc92a32db4323be4d9,2023-02-24T16:51:35Z,Session Ended
7020db04e9d48b8c247f420e172ed357,2023-02-24T16:55:01Z,Session Ended
5ac8574dfe39e3dc58cadc2b210ef098,2023-02-24T17:06:21Z,Session started
5ac8574dfe39e3dc58cadc2b210ef098,2023-02-24T17:06:21Z,User on tabHome
5ac8574dfe39e3dc58cadc2b210ef098,2023-02-24T17:06:41Z,Session Ended
6fcf021874b7d2b8ed663cf2e0154c57,2023-02-24T17:09:35Z,Session Ended
371030f15c2ec204683907762e7280bd,2023-02-24T17:16:09Z,Session started
371030f15c2ec204683907762e7280bd,2023-02-24T17:16:09Z,User on tabHome
371030f15c2ec204683907762e7280bd,2023-02-24T17:16:33Z,Session Ended
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:22:55Z,Session started
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:22:55Z,User on tabHome
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:22:58Z,User on tabUpload
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:23:10Z,Successful upload
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:24:24Z,Downloaded File Structure Analysis Report
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:24:35Z,User on tabLocalSettings
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:24:37Z,User on tabClientCount
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:24:53Z,User on tabHome
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:24:57Z,User on tabClientCount
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:25:05Z,User on tabPDDE
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:25:13Z,User on tabDQSystem
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:41Z,Session started
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:41Z,User on tabHome
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:42Z,User on tabUpload
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:53Z,Successful upload
d901c823e6d4dd1ac6c6a1b7e3ff0a38,2023-02-24T17:37:55Z,Session Ended
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:57Z,User on tabPDDE
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:37:58Z,User on tabDQSystem
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:38:02Z,User on tabDQOrg
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:38:14Z,User on tabDQSystem
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:38:18Z,User on tabChangelog
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:38:19Z,User on tabDQOrg
da2e99fc2ec604228d9d3944ac0cf044,2023-02-24T17:38:39Z,Downloaded Org-level DQ Report
c16fc7944051f26b5f08950e404b09f2,2023-02-24T18:06:14Z,Session started
c16fc7944051f26b5f08950e404b09f2,2023-02-24T18:06:14Z,User on tabHome
c16fc7944051f26b5f08950e404b09f2,2023-02-24T18:15:38Z,Session Ended
f38d68e33e397701d837f27d69604866,2023-02-24T18:15:58Z,Session started
f38d68e33e397701d837f27d69604866,2023-02-24T18:15:58Z,User on tabHome
f38d68e33e397701d837f27d69604866,2023-02-24T18:27:34Z,Session Ended
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:06:17Z,Session started
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:06:17Z,User on tabHome
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:08:02Z,User on tabPDDE
2a5a55ae35d9f1573c064b99b52c8ed5,2023-02-24T19:08:49Z,Session Ended
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:14:22Z,User on tabDQSystem
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:14:26Z,User on tabDQOrg
2fb2226e8561256e7316bfce54ef6c28,2023-02-24T19:28:33Z,Session started
2fb2226e8561256e7316bfce54ef6c28,2023-02-24T19:28:33Z,User on tabHome
32ba931e92a0d8928c2ed903daf0d31f,2023-02-24T19:32:37Z,Session started
32ba931e92a0d8928c2ed903daf0d31f,2023-02-24T19:32:37Z,User on tabHome
e3303b33d5a842bc7aa9e77b5efa79d9,2023-02-24T19:36:17Z,Session started
e3303b33d5a842bc7aa9e77b5efa79d9,2023-02-24T19:36:17Z,User on tabHome
2fb2226e8561256e7316bfce54ef6c28,2023-02-24T19:36:34Z,Session Ended
32ba931e92a0d8928c2ed903daf0d31f,2023-02-24T19:37:12Z,Session Ended
3a6d3f1b1ee4094112a270dc8d52a0af,2023-02-24T19:39:16Z,Session Ended
90756576775b70092cd451ddeab6a00c,2023-02-24T19:41:07Z,Session started
90756576775b70092cd451ddeab6a00c,2023-02-24T19:41:08Z,User on tabHome
e3303b33d5a842bc7aa9e77b5efa79d9,2023-02-24T20:01:41Z,User on tabUpload
e3303b33d5a842bc7aa9e77b5efa79d9,2023-02-24T20:01:54Z,User on tabHome
e3303b33d5a842bc7aa9e77b5efa79d9,2023-02-24T20:02:36Z,Session Ended
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:14:30Z,Session started
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:14:30Z,User on tabHome
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:06Z,User on tabLocalSettings
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:08Z,User on tabDQSystem
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:10Z,User on tabChangelog
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:11Z,User on tabUpload
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:12Z,User on tabClientCount
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:12Z,User on tabHome
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:13Z,User on tabClientCount
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:15Z,User on tabHome
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:16:18Z,User on tabUpload
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:29:21Z,User on tabHome
fda6f4da5f99a3df11b78f3f73c9b06c,2023-02-24T20:29:53Z,Session started
fda6f4da5f99a3df11b78f3f73c9b06c,2023-02-24T20:29:53Z,User on tabHome
fda6f4da5f99a3df11b78f3f73c9b06c,2023-02-24T20:30:12Z,User on tabLocalSettings
fda6f4da5f99a3df11b78f3f73c9b06c,2023-02-24T20:30:13Z,User on tabClientCount
fda6f4da5f99a3df11b78f3f73c9b06c,2023-02-24T20:36:00Z,Session Ended
b0a13bf81c9552d3c22dcd4d22c91d5b,2023-02-24T20:37:59Z,Session Ended
90756576775b70092cd451ddeab6a00c,2023-02-24T20:40:06Z,Session Ended
268832636b30c383a5a0c0449946e385,2023-02-24T20:45:10Z,Session started
268832636b30c383a5a0c0449946e385,2023-02-24T20:45:10Z,User on tabHome
268832636b30c383a5a0c0449946e385,2023-02-24T20:45:11Z,User on tabUpload
268832636b30c383a5a0c0449946e385,2023-02-24T20:45:34Z,Unsuccessful upload - not structurally valid
268832636b30c383a5a0c0449946e385,2023-02-24T20:45:38Z,Downloaded File Structure Analysis Report
b2646d81262f5c1dc85b4009370875f4,2023-02-24T21:01:28Z,Session Ended
268832636b30c383a5a0c0449946e385,2023-02-24T21:21:39Z,Session Ended
391851e78f5be7438cf2fdf7d25f6403,2023-02-24T21:27:12Z,Session started
391851e78f5be7438cf2fdf7d25f6403,2023-02-24T21:27:12Z,User on tabHome
42baf4b7869617b45b077663cab7a503,2023-02-24T21:41:56Z,Session started
42baf4b7869617b45b077663cab7a503,2023-02-24T21:41:56Z,User on tabHome
42baf4b7869617b45b077663cab7a503,2023-02-24T21:42:12Z,Session Ended
391851e78f5be7438cf2fdf7d25f6403,2023-02-24T21:52:02Z,Session Ended
b265770072c10dc8fe8e191057c609cd,2023-02-26T19:44:57Z,Session started
b265770072c10dc8fe8e191057c609cd,2023-02-26T19:44:57Z,User on tabHome
b265770072c10dc8fe8e191057c609cd,2023-02-26T19:47:52Z,Session Ended
11bfd89a464b405d175be481a3abd9c1,2023-02-26T23:59:02Z,Session started
11bfd89a464b405d175be481a3abd9c1,2023-02-26T23:59:02Z,User on tabHome
11bfd89a464b405d175be481a3abd9c1,2023-02-26T23:59:15Z,User on tabUpload
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:04:32Z,Unsuccessful upload - not structurally valid
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:07:25Z,Successful upload
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:08:08Z,User on tabLocalSettings
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:09:56Z,User on tabClientCount
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:16:17Z,User on tabPDDE
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:16:55Z,User on tabDQSystem
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:12Z,User on tabDQOrg
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:29Z,User on tabPDDE
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:39Z,User on tabDQSystem
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:45Z,User on tabDQOrg
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:52Z,User on tabChangelog
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:17:54Z,User on tabDQOrg
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:18:20Z,User on tabChangelog
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:24:59Z,User on tabUpload
11bfd89a464b405d175be481a3abd9c1,2023-02-27T00:24:59Z,User on tabHome
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:22:14Z,User on tabUpload
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:22:27Z,User on tabLocalSettings
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:22:58Z,User on tabHome
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:23:16Z,User on tabUpload
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:23:24Z,User on tabHome
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:23:28Z,Session started
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:23:28Z,User on tabHome
11bfd89a464b405d175be481a3abd9c1,2023-02-27T01:23:43Z,Session Ended
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:25:00Z,User on tabUpload
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:25:04Z,User on tabHome
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:25:06Z,User on tabUpload
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:26:09Z,Unsuccessful upload - not structurally valid
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:27:06Z,Successful upload
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:27:57Z,User on tabLocalSettings
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:30:29Z,User on tabClientCount
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:32:20Z,User on tabPDDE
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:32:50Z,User on tabDQSystem
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:34:04Z,User on tabDQOrg
f920bc2c1881140912e9520f783b3bda,2023-02-27T01:35:02Z,User on tabChangelog
be91b0d7a1562bdc35f8fa358273ed71,2023-02-27T02:06:35Z,Session started
be91b0d7a1562bdc35f8fa358273ed71,2023-02-27T02:06:35Z,User on tabHome
be91b0d7a1562bdc35f8fa358273ed71,2023-02-27T02:06:55Z,Session Ended
257053add2dda68ff94aa97068afc750,2023-02-27T13:10:03Z,Session started
257053add2dda68ff94aa97068afc750,2023-02-27T13:10:03Z,User on tabHome
4de4fdae382fb389f019ef002d79a78a,2023-02-27T14:14:18Z,Session started
4de4fdae382fb389f019ef002d79a78a,2023-02-27T14:14:18Z,User on tabHome
8d977331da1f40b65d7ff2f2d51e5aa2,2023-02-27T14:31:42Z,Session Ended
223041cf9b74a24042da684a131aee60,2023-02-27T14:33:30Z,Session started
223041cf9b74a24042da684a131aee60,2023-02-27T14:33:30Z,User on tabHome
4a8e4974076dd605ffcbfd4c189d6ebf,2023-02-27T14:36:43Z,Session started
4a8e4974076dd605ffcbfd4c189d6ebf,2023-02-27T14:36:43Z,User on tabHome
f920bc2c1881140912e9520f783b3bda,2023-02-27T14:44:02Z,Session Ended
cd456d098434aa19830058900e429826,2023-02-27T14:45:49Z,Session started
cd456d098434aa19830058900e429826,2023-02-27T14:45:49Z,User on tabHome
4de4fdae382fb389f019ef002d79a78a,2023-02-27T14:54:27Z,Session Ended
257053add2dda68ff94aa97068afc750,2023-02-27T15:31:38Z,Session Ended
2464c0962f6fb6d2f52ba985b6c8cbb9,2023-02-27T16:42:54Z,Session started
2464c0962f6fb6d2f52ba985b6c8cbb9,2023-02-27T16:42:54Z,User on tabHome
2464c0962f6fb6d2f52ba985b6c8cbb9,2023-02-27T16:43:26Z,Session Ended
11994a4e07de0911d2037511d308f401,2023-02-27T17:55:40Z,Session started
11994a4e07de0911d2037511d308f401,2023-02-27T17:55:40Z,User on tabHome
11994a4e07de0911d2037511d308f401,2023-02-27T17:55:54Z,User on tabUpload
c6870c772f872232705c4583413658cf,2023-02-27T17:58:50Z,Session started
c6870c772f872232705c4583413658cf,2023-02-27T17:58:50Z,User on tabHome
c6870c772f872232705c4583413658cf,2023-02-27T17:59:09Z,Session Ended
11994a4e07de0911d2037511d308f401,2023-02-27T17:59:52Z,Successful upload
11994a4e07de0911d2037511d308f401,2023-02-27T18:00:10Z,User on tabClientCount
11994a4e07de0911d2037511d308f401,2023-02-27T18:00:16Z,User on tabPDDE
11994a4e07de0911d2037511d308f401,2023-02-27T18:00:45Z,Downloaded PDDE Report
11994a4e07de0911d2037511d308f401,2023-02-27T18:01:22Z,User on tabDQSystem
11994a4e07de0911d2037511d308f401,2023-02-27T18:01:52Z,User on tabDQOrg
11994a4e07de0911d2037511d308f401,2023-02-27T18:02:30Z,User on tabUpload
11994a4e07de0911d2037511d308f401,2023-02-27T18:02:31Z,User on tabLocalSettings
11994a4e07de0911d2037511d308f401,2023-02-27T18:02:32Z,User on tabClientCount
11994a4e07de0911d2037511d308f401,2023-02-27T18:09:57Z,User on tabPDDE
11994a4e07de0911d2037511d308f401,2023-02-27T18:10:03Z,User on tabDQSystem
11994a4e07de0911d2037511d308f401,2023-02-27T18:10:51Z,User on tabClientCount
11994a4e07de0911d2037511d308f401,2023-02-27T18:10:58Z,User on tabDQOrg
11994a4e07de0911d2037511d308f401,2023-02-27T18:11:21Z,User on tabChangelog
11994a4e07de0911d2037511d308f401,2023-02-27T18:16:56Z,User on tabDQOrg
9ab10474792f3c59c6c456c1a27993cc,2023-02-27T18:21:30Z,Session started
9ab10474792f3c59c6c456c1a27993cc,2023-02-27T18:21:30Z,User on tabHome
b55fc84c27a894d401a7ad52aabc6ba1,2023-02-27T18:27:07Z,Session started
b55fc84c27a894d401a7ad52aabc6ba1,2023-02-27T18:27:07Z,User on tabHome
b55fc84c27a894d401a7ad52aabc6ba1,2023-02-27T18:28:34Z,User on tabUpload
b55fc84c27a894d401a7ad52aabc6ba1,2023-02-27T18:42:37Z,User on tabHome
9ab10474792f3c59c6c456c1a27993cc,2023-02-27T18:46:20Z,User on tabUpload
9ab10474792f3c59c6c456c1a27993cc,2023-02-27T18:46:34Z,Unsuccessful upload - not structurally valid
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:05Z,Session started
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:05Z,User on tabHome
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:08Z,User on tabUpload
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:19Z,Unsuccessful upload - not structurally valid
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:22Z,User on tabClientCount
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:27Z,User on tabPDDE
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:32Z,User on tabLocalSettings
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:45:34Z,User on tabUpload
b55fc84c27a894d401a7ad52aabc6ba1,2023-02-27T19:47:32Z,Session Ended
49fd48a0d3eb02b06ca8ab811b8aec60,2023-02-27T19:52:17Z,Downloaded File Structure Analysis Report
208d17d632cc77a0af79f9884badc874,2023-02-27T20:06:35Z,Session started
208d17d632cc77a0af79f9884badc874,2023-02-27T20:06:35Z,User on tabHome
208d17d632cc77a0af79f9884badc874,2023-02-27T20:06:45Z,User on tabUpload
208d17d632cc77a0af79f9884badc874,2023-02-27T20:07:56Z,Successful upload
208d17d632cc77a0af79f9884badc874,2023-02-27T20:07:56Z,User on tabDQOrg
208d17d632cc77a0af79f9884badc874,2023-02-27T20:08:23Z,User on tabDQSystem
